650.33,0.55273,7.2082e-08
651.33,0.55273,7.0101e-08
652.33,0.55273,6.8173e-08
653.33,0.55273,6.6299e-08
654.33,0.55273,6.4477e-08
655.33,0.55273,6.2704e-08
656.33,0.55273,6.098e-08
657.33,0.55273,5.9304e-08
658.33,0.55273,5.7674e-08
659.33,0.55273,5.6088e-08
660.33,0.55273,5.4546e-08
661.33,0.55273,5.3047e-08
662.33,0.55273,5.1588e-08
663.33,0.55273,5.017e-08
664.33,0.55273,4.8791e-08
665.33,0.55273,4.745e-08
666.33,0.55273,4.6145e-08
667.33,0.55273,4.4877e-08
668.33,0.55273,4.3643e-08
669.33,0.55273,4.2443e-08
670.34,0.55273,4.1276e-08
671.34,0.55273,4.0142e-08
672.34,0.55273,3.9038e-08
673.34,0.55273,3.7965e-08
674.34,0.55273,3.6921e-08
675.34,0.55273,3.5906e-08
676.34,0.55273,3.4919e-08
677.34,0.55273,3.3959e-08
678.34,0.55273,3.3026e-08
679.34,0.55273,3.2118e-08
680.34,0.55273,3.1235e-08
681.34,0.55273,3.0376e-08
682.34,0.55273,2.9541e-08
683.34,0.55273,2.8729e-08
684.34,0.55273,2.7939e-08
685.34,0.55273,2.7171e-08
686.34,0.55273,2.6424e-08
687.34,0.55273,2.5698e-08
688.34,0.55273,2.4991e-08
689.34,0.55273,2.4304e-08
690.35,0.55273,2.3636e-08
691.35,0.55273,2.2986e-08
692.35,0.55273,2.2354e-08
693.35,0.55273,2.174e-08
694.35,0.55273,2.1142e-08
695.35,0.55273,2.0561e-08
696.35,0.55273,1.9996e-08
697.35,0.55273,1.9446e-08
698.35,0.55273,1.8911e-08
699.35,0.55273,1.8392e-08
700.35,0.55273,1.7886e-08
701.35,0.55273,1.7394e-08
702.35,0.55273,1.6916e-08
703.35,0.55273,1.6451e-08
704.35,0.55273,1.5999e-08
705.35,0.55273,1.5559e-08
706.35,0.55273,1.5131e-08
707.35,0.55273,1.4715e-08
708.35,0.55273,1.4311e-08
709.35,0.55273,1.3917e-08
710.36,0.55273,1.3535e-08
711.36,0.55273,1.3163e-08
712.36,0.55273,1.2801e-08
713.36,0.55273,1.2449e-08
714.36,0.55273,1.2107e-08
715.36,0.55273,1.1774e-08
716.36,0.55273,1.145e-08
