193.51,0.095673
209.71,0.21738
226.41,0.34098
242.67,0.31095
259.3,0.47471
275.3,0.52315
291.05,0.30517
306.66,0.37149
322.24,0.57979
337.34,0.72061
352.55,0.42485
367.92,0.49371
383.76,0.42678
399.21,0.35634
414.6,0.37997
430.45,0.40721
444.88,0.28046
460.09,0.33565
475.45,0.1797
490.89,0.4071
14.77,0
30.757,0.015562
46.473,0.14907
61.86,0.10961
78.309,0.11857
94.137,0.16315
110.56,0.15545
126.6,0.19667
142.92,0.13307
159.97,0.12621
176.4,0.24825
193.72,0.32889
210.04,0.48134
226.71,0.38899
243.14,0.40757
259.82,0.40327
275.6,0.51924
291.42,0.50141
307.24,0.49565
322.96,0.35128
337.77,0.45629
353.05,0.55572
368.35,0.58054
384.12,0.58836
399.6,0.56251
415.01,0.60823
430.73,0.59786
445.21,0.60903
460.26,0.5799
475.85,0.6921
491.57,0.60508
14.785,0
30.906,-0.062323
46.582,-0.07511
61.981,-0.095991
78.477,-0.056737
94.297,-0.041151
110.76,0.0020624
126.74,0.15074
143.06,0.10958
160.23,0.15331
176.74,0.065475
194.21,0.27606
210.44,0.25484
227.13,0.38542
243.55,0.32963
260.35,0.40095
276.1,0.34189
291.92,0.41336
307.59,0.5259
323.41,0.59739
338.32,0.34836
353.63,0.62856
368.94,0.5073
384.69,0.5098
400.21,0.4818
415.61,0.46375
431.34,0.52251
445.79,0.37537
460.96,0.49689
476.46,0.43443
492.07,0.57847
14.724,0
30.833,0.043294
46.488,0.036135
61.926,0.1075
78.435,0.078037
94.298,0.056631
110.91,0.040799
126.85,0.090475
143.21,0.15183
160.29,0.17916
177.01,0.36416
194.46,0.33533
210.82,0.34078
227.45,0.38016
243.95,0.6827
260.69,0.53986
276.52,0.46049
292.44,0.61756
308.19,0.58927
323.76,0.60205
338.96,0.54017
354.15,0.66749
369.46,0.61003
385.18,0.50094
400.68,0.52529
416.14,0.56994
431.73,0.62464
446.3,0.83099
461.4,0.59286
477.04,0.66057
492.6,0.47348
14.767,0
30.869,-0.017449
46.595,-0.016706
62.003,-0.14708
78.492,-0.015233
94.339,-0.060765
111,0.05729
127,0.15492
143.39,0.024988
160.66,0.22208
177.35,0.27946
194.81,0.30257
211.21,0.31123
228.14,0.43807
244.5,0.0084484
261.16,0.39085
277.14,0.4953
293.03,0.30356
308.78,0.57026
324.3,0.68611
339.61,0.59924
354.75,0.69201
369.96,0.64175
385.7,0.63071
401.25,0.58002
416.76,0.65165
432.55,0.44242
446.89,0.2765
462.05,0.50776
477.5,0.47284
493.17,0.48722
14.751,0
30.853,0.026922
46.449,-0.0021534
61.987,0.063172
78.429,0.043962
94.395,0.087185
111.16,0.13187
127.03,0.15856
143.61,0.17094
160.94,0.27134
177.65,0.20629
195.12,0.36158
211.65,0.44938
228.15,0.43068
244.89,0.48315
261.65,0.55311
277.44,0.52675
293.59,0.81512
309.46,0.53033
324.89,0.41151
340.3,0.73264
355.4,0.60281
370.59,0.60957
386.29,0.56428
401.91,0.61398
417.2,0.47789
432.83,0.57574
447.39,0.84696
462.52,0.54663
477.98,0.62003
493.77,0.66238
14.778,0
30.852,-0.049468
46.512,0.022717
62.036,0.072255
78.522,0.096078
94.533,0.097021
111.32,0.038352
127.21,0.21458
143.89,0.19865
161.16,0.090035
178.02,-0.034429
195.58,0.25455
212.09,0.4384
228.64,0.39597
245.45,0.53194
262.19,0.56306
278.27,0.5729
294.13,0.45678
309.88,0.5912
325.63,0.48185
340.91,0.53978
356.01,0.50403
371.16,0.53089
386.91,0.59421
402.39,0.58055
417.78,0.49946
433.68,0.56369
447.94,0.56372
463.14,0.63867
478.65,0.55575
494.46,0.61386
14.728,0
30.874,0.016785
46.584,0.036618
62.131,0.051091
78.618,0.022196
94.57,0.11039
111.54,0.1188
127.41,0.18126
143.98,0.16394
161.12,0.28728
178.28,0.42826
196.02,0.40063
212.49,0.38726
229.18,0.51007
246.02,0.53719
262.77,0.49641
278.73,0.72176
294.71,0.7712
310.35,0.59132
326.16,0.53429
341.41,0.63935
356.54,0.69428
371.75,0.68083
387.48,0.5951
402.88,0.53399
418.34,0.6619
434.23,0.62456
448.57,0.89607
463.69,0.62452
479.26,0.60432
494.95,0.58217
14.745,0
30.911,0.083184
46.635,0.058801
62.157,0.1613
78.733,0.20233
94.694,0.1859
111.72,0.2281
127.57,0.35261
144.28,0.23103
161.56,0.34275
178.69,0.49577
196.42,0.24913
213.01,0.506
229.72,0.56446
246.52,0.5242
263.5,0.55354
279.51,0.5495
295.31,0.75008
310.9,0.63134
326.81,0.72504
342.11,0.74781
357.23,0.70741
372.36,0.70371
388.03,0.68297
403.56,0.6725
418.98,0.69986
435.14,0.64435
449.21,0.59694
464.31,0.65317
479.86,0.67526
495.65,0.55374
14.828,0
30.97,0.060918
46.797,0.065079
62.361,-0.04221
78.923,0.038973
94.925,0.11367
112.08,0.10008
127.81,0.162
144.63,0.25979
162.07,0.25451
178.95,0.32248
196.93,0.2875
213.58,0.36573
230.25,0.47259
247.09,0.49517
264.06,0.53765
280.27,0.57839
295.95,0.56375
311.62,0.60798
327.56,0.58672
342.82,0.69206
357.93,0.43392
373.03,0.5526
388.7,0.68123
404.26,0.69239
419.61,0.52654
435.73,0.62868
449.86,0.52356
464.97,0.59333
480.4,0.47341
496.41,0.56432
14.89,0
31.036,-0.16521
46.755,-0.11961
62.402,-0.036415
79.04,0.035923
95.029,0.02802
112.25,0.065896
128.08,0.10114
144.89,0.043457
162.4,0.068046
179.24,0.23772
197.31,0.47084
214.06,0.28358
230.76,0.36782
247.63,0.37161
264.64,0.38583
280.84,0.40183
296.56,0.50457
312.21,0.50703
328.25,0.51301
343.25,0.38545
358.49,0.46841
373.72,0.46733
389.4,0.53495
404.79,0.525
420.25,0.46839
436.26,0.44996
450.46,0.4129
465.45,0.46306
480.97,0.59986
497.07,0.44111
14.725,0
30.916,0.081124
46.719,0.041853
62.438,0.06196
79.07,0.01066
95.097,0.00068695
112.36,0.060251
128.12,0.14727
144.96,0.17273
162.64,0.2245
179.72,0.34233
197.6,0.31613
214.44,0.42285
231.13,0.4296
248.03,0.5074
265.05,0.54657
281.35,0.65297
297.07,0.47301
312.72,0.52175
328.64,0.60419
343.72,0.72834
358.96,0.66291
374.26,0.63834
389.93,0.59592
405.26,0.6713
420.7,0.63661
436.67,0.6131
450.92,0.75833
466.05,0.66295
481.41,0.6109
497.29,0.65716
14.807,0
30.958,-0.06691
46.782,0.027858
62.45,0.043463
79.07,0.034842
95.158,0.14134
112.5,0.086101
128.3,0.20822
145.19,0.17
162.99,0.23789
180.04,0.50309
198.02,0.44253
214.87,0.50098
231.64,0.46988
248.58,0.48492
265.71,0.48399
281.83,0.55649
297.59,0.56087
313.33,0.52967
329.37,0.40521
344.39,0.29116
359.6,0.61612
374.86,0.55703
390.61,0.54119
405.91,0.5106
421.32,0.58766
437.44,0.57053
451.59,0.80527
466.66,0.80824
482.07,0.66
498.03,0.69255
14.74,0
30.986,0.064104
46.825,0.021824
62.488,0.059369
79.218,0.017219
95.25,0.046602
112.72,0.12404
128.47,0.19497
145.44,0.20765
163.5,0.16229
180.5,0.28999
198.54,0.2646
215.35,0.38886
232.14,0.51241
249.07,0.50235
266.28,0.53377
282.4,0.46118
298.13,0.52074
313.74,0.62483
329.66,0.61016
345.01,0.81107
360.17,0.57297
375.41,0.61946
391.13,0.68749
406.51,0.67473
421.9,0.77567
438.25,0.70023
452.41,0.47432
467.33,0.53218
482.77,0.61941
498.7,0.57508
14.803,0
31.007,0.016492
46.883,0.046761
62.509,0.086455
79.269,0.097001
95.379,0.083513
112.92,0.11233
128.69,0.21601
145.61,0.11008
163.8,0.26457
180.77,0.31341
198.94,0.3615
215.88,0.32453
232.65,0.4462
249.62,0.61176
266.75,0.64435
282.93,0.70941
298.75,0.55898
314.35,0.65113
330.47,0.69647
345.58,0.75567
360.78,0.617
376.09,0.64596
391.8,0.59944
407.27,0.60381
422.59,0.47019
438.72,0.56556
452.93,0.72986
467.94,0.59327
483.34,0.56672
499.37,0.57505
14.82,0
31.054,-0.052164
46.97,-0.072155
62.607,-0.030324
79.355,-0.060884
95.494,-0.063028
113.15,0.0276
128.8,0.11037
145.88,0.23865
164.13,0.16639
181.14,0.067274
199.27,0.25395
216.33,0.22492
233.27,0.31068
250.27,0.40609
267.47,0.35326
283.5,0.5297
299.41,0.53121
315.05,0.58144
331.23,0.54937
346.2,0.37398
361.43,0.51239
376.69,0.51013
392.41,0.53088
407.75,0.60872
423.16,0.54482
439.45,0.5251
453.53,0.42636
468.51,0.6285
483.92,0.4711
499.73,0.49258
14.767,0
30.981,0.052693
46.939,0.034181
62.548,0.093351
79.294,0.10574
95.524,0.093414
113.26,0.11398
129.04,0.15819
146.05,0.16873
164.2,0.18063
181.4,0.40959
199.5,0.39219
216.65,0.46758
233.69,0.4382
250.63,0.47344
268.01,0.537
284.04,0.68772
299.99,0.52682
315.6,0.63505
331.61,0.5363
346.72,0.67028
361.94,0.51188
377.22,0.50536
393.02,0.56407
408.3,0.55319
423.68,0.69739
439.88,0.69384
454.16,0.46539
468.99,0.55111
484.42,0.73442
500.25,0.5553
14.819,0
31.015,-0.10022
47.032,-0.097684
62.657,-0.0026169
79.393,-0.04265
95.643,-0.052896
113.43,-0.015362
129.22,0.035313
146.24,0.027405
164.62,0.24094
181.81,0.28472
199.99,0.21873
