319.42,495.85,320.57,480.86,322.18,465.04,323.78,449.43,325.26,434.2,325.75,418.27,325.55,402.43,325.34,386.43,325.02,370.57,324.7,355,323.95,338.2,322.78,322.52,321.65,305.87,320.5,289.88,319.39,273.6,318.46,257.47,317.42,241.33,316.21,225.2,315.18,209.81,315.82,194.32,316.8,179.24,317.86,164.08,318.74,148.81,321.32,133.35,323.89,118.09,326.61,102.87,329.39,87.691,331.59,72.17,333.5,57.888,335.59,42.77,336.83,27.54,337.37,11.876
319.43,496.38,320.58,481.41,322.18,465.65,323.79,450.03,325.29,434.76,325.77,418.75,325.58,402.97,325.39,386.95,325.06,371.01,324.72,355.38,323.94,338.59,322.82,322.78,321.7,306.08,320.55,290.14,319.44,273.82,318.5,257.64,317.46,241.43,316.25,225.4,315.2,210.08,315.82,194.56,316.79,179.36,317.87,164.15,318.8,148.85,321.42,133.39,323.93,118.18,326.66,102.99,329.43,87.754,331.68,72.108,333.67,57.804,335.65,42.848,336.88,27.585,337.39,11.456
319.42,496.94,320.57,481.99,322.19,466.16,323.79,450.55,325.29,435.28,325.76,419.21,325.57,403.46,325.39,387.37,325.07,371.48,324.69,355.68,323.91,338.88,322.8,322.94,321.68,306.21,320.59,290.27,319.43,274.09,318.53,257.8,317.43,241.38,316.29,225.27,315.23,210.04,315.87,194.43,316.85,179.32,317.88,163.98,318.8,148.78,321.42,133.34,323.93,118.13,326.66,103,329.47,87.739,331.68,72.048,333.63,57.77,335.64,42.726,336.89,27.52,337.4,11.483
319.4,497.5,320.53,482.62,322.14,466.74,323.75,451.19,325.27,435.88,325.74,419.68,325.57,404,325.4,388.03,325.08,371.97,324.7,356.15,323.92,339.21,322.78,323.32,321.64,306.55,320.58,290.55,319.42,274.13,318.54,257.94,317.47,241.57,316.3,225.1,315.2,210.23,315.81,194.52,316.81,179.34,317.88,164.09,318.78,148.89,321.4,133.45,323.93,118.21,326.66,103.01,329.46,87.722,331.69,72.16,333.62,57.839,335.65,42.885,336.82,27.684,337.39,11.531
319.37,498.08,320.49,483.19,322.11,467.29,323.73,451.7,325.26,436.45,325.72,420.24,325.54,404.5,325.39,388.45,325.09,372.48,324.68,356.49,323.95,339.49,322.76,323.57,321.63,306.71,320.51,290.77,319.41,274.33,318.55,258,317.42,241.74,316.33,225.2,315.23,210.3,315.79,194.7,316.78,179.37,317.94,164.13,318.78,148.99,321.29,133.76,323.88,118.25,326.64,103.02,329.44,87.727,331.61,72.51,333.57,57.915,335.65,42.842,336.91,27.6,337.42,11.477
319.32,498.68,320.45,483.77,322.08,467.89,323.68,452.29,325.24,437.04,325.68,420.76,325.53,405.05,325.39,388.91,325.07,372.83,324.65,356.85,323.93,340,322.76,323.95,321.6,307.04,320.47,290.99,319.39,274.52,318.51,258.17,317.43,241.84,316.28,225.5,315.26,210.23,315.79,194.68,316.78,179.41,317.91,164.12,318.74,149.1,321.28,133.84,323.85,118.34,326.65,103.01,329.41,87.844,331.59,72.521,333.56,57.898,335.58,42.892,336.88,27.589,337.39,11.853
319.29,499.14,320.42,484.3,322.06,468.42,323.68,452.8,325.23,437.52,325.69,421.18,325.52,405.46,325.39,389.29,325.07,373.2,324.66,357.27,323.91,340.32,322.74,324.2,321.62,307.18,320.49,291.09,319.4,274.6,318.5,258.32,317.44,241.91,316.27,225.7,315.24,210.25,315.78,194.7,316.8,179.43,317.91,164.01,318.74,148.92,321.3,133.71,323.85,118.22,326.65,102.98,329.4,87.821,331.61,72.476,333.55,57.906,335.66,42.685,336.92,27.363,337.42,11.863
319.3,499.7,320.4,484.85,322.04,468.93,323.67,453.31,325.24,438.09,325.67,421.67,325.55,405.99,325.42,389.74,325.08,373.6,324.67,357.61,323.9,340.66,322.77,324.51,321.64,307.39,320.51,291.27,319.4,274.72,318.54,258.46,317.44,241.94,316.27,225.75,315.22,210.37,315.77,194.67,316.82,179.33,317.95,164.11,318.78,149.05,321.3,133.83,323.86,118.34,326.69,102.99,329.43,87.858,331.65,72.547,333.61,57.958,335.65,42.82,336.94,27.4,337.43,12.065
319.25,500.38,320.34,485.55,321.98,469.64,323.6,454.05,325.19,438.76,325.64,422.37,325.52,406.59,325.37,390.34,325.05,374.23,324.65,358.03,323.88,341.06,322.74,324.84,321.59,307.67,320.52,291.53,319.39,274.98,318.51,258.7,317.34,242.13,316.25,226.22,315.24,210.47,315.74,194.88,316.79,179.39,317.89,164.2,318.67,149.14,321.2,133.93,323.8,118.35,326.61,103.13,329.37,88.066,331.59,72.697,333.58,58.142,335.61,43.012,336.88,27.682,337.4,12.444
319.24,500.87,320.35,485.97,321.98,470.09,323.62,454.45,325.2,439.14,325.66,422.73,325.54,406.94,325.42,390.66,325.07,374.57,324.69,358.32,323.92,341.28,322.77,324.93,321.59,307.77,320.57,291.6,319.45,274.94,318.57,258.7,317.41,242.11,316.27,226.16,315.27,210.43,315.82,194.84,316.84,179.29,317.93,164.22,318.74,149.03,321.25,133.87,323.84,118.24,326.64,103.05,329.42,87.914,331.69,72.227,333.63,57.935,335.67,42.86,336.9,27.548,337.44,12.116
